Hit,Title,Artist,Featuring
1,Felt Good On My Lips,Tim McGraw,0
1,Sleazy Remix 2.0 Get Sleazier,"Ke$ha Featuring Lil Wayne, Wiz Khalifa, T.I. & Andre 3000",1
1,Roman's Revenge,Nicki Minaj Featuring Eminem,1
1,"Bon, Bon",Pitbull,0
1,Somewhere With You,Kenny Chesney,0
1,Get Back Up,T.I. Featuring Chris Brown,1
1,Lo Mejor De Mi Vida Eres Tu,Ricky Martin Featuring Natalia Jimenez,1
1,Sick,New Hollow,0
1,Voices,Chris Young,0
1,Don't You Wanna Stay,Jason Aldean With Kelly Clarkson,0
1,Bullets In The Gun,Toby Keith,0
1,The Big Bang,ROCKMAFIA,0
1,Who Are You When I'm Not Looking,Blake Shelton,0
1,Teenage Dream,Glee Cast,0
1,The Time (Dirty Bit),The Black Eyed Peas,0
1,Start Me Up / Livin' On A Prayer,Glee Cast,0
1,Stop! In The Name Of Love / Free Your Mind,Glee Cast,0
1,One Love (People Get Ready),Glee Cast,0
1,Marijuana,Kid Cudi,0
1,The Show Goes On,Lupe Fiasco,0
1,Down On Me,Jeremih Featuring 50 Cent,1
1,Hello World,Lady Antebellum,0
1,What If,Jason Derulo,0
1,Cannibal,Ke$ha,0
1,Scott Mescudi Vs. The World,Kid Cudi Featuring Cee-Lo,1
1,Make A Movie,Twista Featuring Chris Brown,1
1,Forget You,Glee Cast Featuring Gwyneth Paltrow,1
1,Singing In The Rain / Umbrella,Glee Cast Featuring Gwyneth Paltrow,1
1,Kush,Dr. Dre Featuring Snoop Dogg & Akon,1
1,S&M,Rihanna Featuring Britney Spears,1
1,Liv Tonight,Nelly Featuring Keri Hilson,1
1,Hold My Hand,Michael Jackson Duet With Akon,0
1,Marry Me,Train,0
1,Blow,Ke$ha,0
1,Turn Around (5 4 3 2 1),Flo Rida,0
1,Tonight (I'm Lovin' You),Enrique Iglesias Featuring Ludacris & DJ Frank E,1
1,Marry You,Glee Cast,0
1,Just The Way You Are,Glee Cast,0
1,Dark Fantasy,"Kanye West Featuring Teyana Taylor, Nicki Minaj & Bon Iver",1
1,Coming Home,Diddy - Dirty Money Featuring Skylar Grey,1
1,Show Me How You Burlesque,Christina Aguilera,0
1,Pretty Girl Rock,Keri Hilson,0
1,Who's That Chick?,David Guetta Featuring Rihanna,1
1,Fly,Nicki Minaj Featuring Rihanna,1
1,Marry You,Bruno Mars,0
1,All Of The Lights,Kanye West,0
1,Crazy Beautiful Life,Ke$ha,0
1,Let Me Down Easy,Billy Currington,0
1,Maybe,Sick Puppies,0
1,Dog Days Are Over,Glee Cast,0
1,Christmas Lights,Coldplay,0
1,"Hey, Soul Sister",Glee Cast,0
1,(I've Had) The Time Of My Life,Glee Cast,0
1,Valerie,Glee Cast,0
1,Who Dat Girl,Flo Rida Featuring Akon,1
1,Freak The Freak Out,Victorious Cast Featuring Victoria Justice,1
1,Boots,The Killers,0
1,Fire Flame,Birdman Featuring Lil Wayne,1
1,Rocketeer,Far*East Movement Featuring Ryan Tedder,1
1,Don't Cry For Me Argentina (Lea Michele Version),Glee Cast,0
1,That's All She Wrote,T.I. Featuring Eminem,1
1,"Baby, It's Cold Outside",Glee Cast,0
1,Welcome Christmas,Glee Cast,0
1,Rolling In The Deep,Adele,0
1,No BS,Chris Brown,0
1,Bass Down Low,Dev Featuring The Cataracs,1
1,Fall For Your Type,Jamie Foxx Featuring Drake,1
1,6 Foot 7 Foot,Lil Wayne Featuring Cory Gunz,1
1,Higher,Taio Cruz Featuring Travie McCoy,1
1,Moment 4 Life,Nicki Minaj Featuring Drake,1
1,F**kin' Perfect,P!nk,0
1,What Do You Want,Jerrod Niemann,0
1,Are You Gonna Kiss Me Or Not,Thompson Square,0
1,When A Woman Loves,R. Kelly,0
1,You Be Killin Em,Fabolous,0
1,For The First Time,The Script,0
1,Oh Santa!,Mariah Carey,0
1,I Just Had Sex,The Lonely Island Featuring Akon,1
1,This Is Country Music,Brad Paisley,0
1,Hit It Again,3OH!3,0
1,Do The John Wall,Troop 41,0
1,I Am The Champion,B.o.B,0
1,Shake Up Christmas,Train,0
1,Big Night,Big Time Rush,0
1,A Little Bit Stronger,Sara Evans,0
1,Country Strong,Gwyneth Paltrow,0
1,From A Table Away,Sunny Sweeney,0
1,Make It Rain,Travis Porter,0
1,Hold It Against Me,Britney Spears,0
1,What The Hell,Avril Lavigne,0
1,H*A*M,Kanye West Jay Z,0
1,Shake Me Down,Cage The Elephant,0
1,Give In To Me,Garrett Hedlund & Leighton Meester,0
1,Buzzin',Mann,0
1,Wildflower,The JaneDear Girls,0
1,Colder Weather,Zac Brown Band,0
1,Stay The Night,James Blunt,0
1,"For You, And Your Denial",Yellowcard,0
1,Party Rock Anthem,LMFAO Featuring Lauren Bennett & GoonRock,1
1,Help Is On The Way,Rise Against,0
1,Boyfriend,New Hollow,0
1,Love Faces,Trey Songz,0
1,I Need A Doctor,Dr. Dre Featuring Eminem & Skylar Grey,1
1,Look At Me Now,Chris Brown Featuring Lil Wayne & Busta Rhymes,1
1,Need You Now,Glee Cast,0
1,Thriller / Heads Will Roll,Glee Cast,0
1,"Bills, Bills, Bills",Glee Cast,0
1,When You're Young,3 Doors Down,0
1,The Creep,The Lonely Island Featuring Nicki Minaj,1
1,Price Tag,Jessie J Featuring B.o.B,1
1,The Ballad Of Mona Lisa,Panic! At The Disco,0
1,The Cave,Mumford & Sons,0
1,Born This Way,Lady Gaga,0
1,Hit The Lights,Jay Sean Featuring Lil Wayne,1
1,I Do,Colbie Caillat,0
1,Firework,Glee Cast,0
1,Silly Love Songs,Glee Cast,0
1,When I Get You Alone,Glee Cast,0
1,Roll Up,Wiz Khalifa,0
1,Fat Bottomed Girls,Glee Cast,0
1,P.Y.T. (Pretty Young Thing),Glee Cast,0
1,I Won't Give Up,Jana Kramer,0
1,She's Not There,Glee Cast,0
1,Words I Never Said,Lupe Fiasco Featuring Skylar Grey,1
1,Pray,Justin Bieber,0
1,Sing,My Chemical Romance,0
1,Heart Like Mine,Miranda Lambert,0
1,Bleed Red,Ronnie Dunn,0
1,Backseat,New Boyz Featuring The Cataracs & Dev,1
1,Baby,Glee Cast,0
1,Sing,Glee Cast,0
1,Take Me Or Leave Me,Glee Cast,0
1,Born To Be Somebody,Justin Bieber,0
1,Tomorrow,Chris Young,0
1,Written In The Stars,Tinie Tempah Featuring Eric Turner,1
1,Just Can't Get Enough,The Black Eyed Peas,0
1,On The Floor,Jennifer Lopez Featuring Pitbull,1
1,Don't You Want Me,Glee Cast,0
1,On My Level,Wiz Khalifa Featuring Too $hort,1
1,Blame It (On The Alcohol),Glee Cast,0
1,Tik Tok,Glee Cast,0
1,Someone Like You,Adele,0
1,Boyfriend,Big Time Rush,0
1,Bow Chicka Wow Wow,Mike Posner Featuring Lil Wayne,1
1,Set Fire To The Rain,Adele,0
1,Welcome To My Hood,"DJ Khaled Featuring Rick Ross, Plies, Lil Wayne & T-Pain",1
1,I Smile,Kirk Franklin,0
1,The Shape I'm In,Joe Nichols,0
1,Country Boy,Aaron Lewis Featuring George Jones & Charlie Daniels,1
1,Till The World Ends,Britney Spears Featuring Nicki Minaj & Ke$ha,1
1,Rope,Foo Fighters,0
1,Twisted,Gorilla Zoe Featuring Lil Jon,1
1,You Lie,The Band Perry,0
1,What Are Words,Chris Medina,0
1,My Last,Big Sean Featuring Chris Brown,1
1,Did It On'em,Nicki Minaj,0
1,Walking,Mary Mary,0
1,21st Century Girl,WILLOW,0
1,Landslide,Glee Cast Featuring Gwyneth Paltrow,1
1,Do You Wanna Touch Me (Oh Yeah),Glee Cast Featuring Gwyneth Paltrow,1
1,Crazy Girl,Eli Young Band,0
1,Animal,Glee Cast,0
1,The Race,Wiz Khalifa,0
1,Beautiful Lasers (2 Ways),Lupe Fiasco Featuring MDMA,1
1,Country Song,Seether,0
1,Boom,Snoop Dogg Featuring T-Pain,1
1,Kiss,Glee Cast,0
1,Homeboy,Eric Church,0
1,Live A Little,Kenny Chesney,0
1,Sure Thing,Miguel,0
1,Without You,Keith Urban,0
1,Where You At,Jennifer Hudson,0
1,I Can't Love You Back,Easton Corbin,0
1,Wish You Were Here,Avril Lavigne,0
1,Loser Like Me,Glee Cast,0
1,Get It Right,Glee Cast,0
1,Who Says,Selena Gomez & The Scene,0
1,Raise Your Glass,Glee Cast,0
1,Blackbird,Glee Cast,0
1,Misery,Glee Cast,0
1,Hell To The No,Glee Cast,0
1,Candles,Glee Cast,0
1,Friday,Rebecca Black,0
1,Bring It Back,Travis Porter,0
1,Far Away,Marsha Ambrosius,0
1,Grove St. Party,Waka Flocka Flame Featuring Kebo Gotti,1
1,Arms,Christina Perri,0
1,Dancing Crazy,Miranda Cosgrove,0
1,No Sleep,Wiz Khalifa,0
1,Next To You,Chris Brown Featuring Justin Bieber,1
1,Best Love Song,T-Pain Featuring Chris Brown,1
1,John,Lil Wayne Featuring Rick Ross,1
1,If Heaven Wasn't So Far Away,Justin Moore,0
1,Family Man,Craig Campbell,0
1,Georgia Clay,Josh Kelley,0
1,F**k Him He's A DJ,Ke$ha,0
1,When I'm Gone,Wiz Khalifa,0
1,Give Me Everything,"Pitbull Featuring Ne-Yo, Afrojack & Nayer",1
1,The Story,Sara Ramirez,0
1,I Wanna Go,Britney Spears,0
1,Beggin' On Your Knees,Victorious Cast Featuring Victoria Justice,1
1,Racks,YC Featuring Future,1
1,Honey Bee,Blake Shelton,0
1,Dirt Road Anthem,Jason Aldean,0
1,Hustle Hard,Ace Hood,0
1,Hello,Martin Solveig & Dragonette,0
1,Old Alabama,Brad Paisley Featuring Alabama,1
1,Somewhere Else,Toby Keith,0
1,Judas,Lady Gaga,0
1,Motivation,Kelly Rowland Featuring Lil Wayne,1
1,Red Nation,Game Featuring Lil Wayne,1
1,She Ain't You,Chris Brown,0
1,Tonight Tonight,Hot Chelle Rae,0
1,Determinate,"Bridgit Mendler, Adam Hicks, Naomi Scott & Hayley Kiyoko",0
1,Barefoot Blue Jean Night,Jake Owen,0
1,Country Girl (Shake It For Me),Luke Bryan,0
1,Run The World (Girls),Beyonce,0
1,Turning Tables,Adele,0
1,Turning Tables,Glee Cast Featuring Gwyneth Paltrow,1
1,All By Myself,Glee Cast,0
1,Breakthrough,"Bridgit Mendler, Adam Hicks, Naomi Scott & Hayley Kiyoko",0
1,Somebody,Bridgit Mendler,0
1,Papi,Jennifer Lopez,0
1,I Feel Pretty / Unpretty,Glee Cast,0
1,Somewhere Only We Know,Glee Cast,0
1,Born This Way,Glee Cast,0
1,Time After Time,Javier Colon,0
1,As If We Never Said Goodbye,Glee Cast,0
1,Barbra Streisand,Duck Sauce,0
1,Pumped Up Kicks,Foster The People,0
1,Super Bass,Nicki Minaj,0
1,Whiskey,Jana Kramer,0
1,Never Gonna Leave This Bed,Maroon 5,0
1,Just A Kiss,Lady Antebellum,0
1,Where Them Girls At,David Guetta Featuring Flo Rida & Nicki Minaj,1
1,Fast Lane,Bad Meets Evil,0
1,Go Your Own Way,Glee Cast,0
1,Better With The Lights Off,New Boyz Feat. Chris Brown,0
1,Songbird,Glee Cast,0
1,Not Ready To Die,Avenged Sevenfold,0
1,I'm Into You,Jennifer Lopez Featuring Lil Wayne,1
1,Don't Stop,Glee Cast,0
1,Never Going Back Again,Glee Cast,0
1,Danza Kuduro,Don Omar & Lucenzo,0
1,Am I The Only One,Dierks Bentley,0
1,Dreams,Glee Cast Featuring Kristin Chenoweth,1
1,Closer To The Edge,Thirty Seconds To Mars,0
1,The Edge Of Glory,Lady Gaga,0
1,Dirty Dancer,Enrique Iglesias With Usher Featuring Lil Wayne,1
1,Rolling In The Deep,Glee Cast Featuring Jonathan Groff,1
1,Friday,Glee Cast,0
1,(It) Feels So Good,Steven Tyler,0
1,Jar Of Hearts,Glee Cast,0
1,9 Piece,Rick Ross Featuring Lil Wayne Or T.I.,1
1,Isn't She Lovely,Glee Cast,0
1,Jack Sparrow,The Lonely Island Featuring Michael Bolton,1
1,I'm Not Gonna Teach Your Boyfriend To Dance With You,Glee Cast,0
1,Knee Deep,Zac Brown Band Featuring Jimmy Buffett,1
1,Dancing Queen,Glee Cast,0
1,I Am Woman,Jordin Sparks,0
1,Hair,Lady Gaga,0
1,Ballin',Young Jeezy Featuring Lil Wayne,1
1,Pure Imagination,Glee Cast,0
1,Right There,Nicole Scherzinger Featuring 50 Cent,1
1,I'm On One,"DJ Khaled Featuring Drake, Rick Ross & Lil Wayne",1
1,California King Bed,Rihanna,0
1,Back To Black,Glee Cast,0
1,Don't Wanna Go Home,Jason Derulo,0
1,My Man,Glee Cast,0
1,Look It Up,Ashton Shepherd,0
1,I Love You This Big,Scotty McCreery,0
1,Like My Mother Does,Lauren Alaina,0
1,Light Up The World,Glee Cast,0
1,You And I,Lady Gaga,0
1,Pretending,Glee Cast,0
1,1+1,Beyonce,0
1,For Good,Glee Cast,0
1,How To Love,Lil Wayne,0
1,Rise Above 1,Reeve Carney Featuring Bono & The Edge,1
1,Marry The Night,Lady Gaga,0
1,Donald Trump,Mac Miller,0
1,"I Love New York / New York, New York",Glee Cast,0
1,You And Tequila,Kenny Chesney Featuring Grace Potter,1
1,As Long As You're There,Glee Cast,0
1,Man Down,Rihanna,0
1,Out Of My Head,Lupe Fiasco Featuring Trey Songz,1
1,Every Teardrop Is A Waterfall,Coldplay,0
1,International Love,Pitbull Featuring Chris Brown,1
1,Best Thing I Never Had,Beyonce,0
1,Iridescent,Linkin Park,0
1,Unusual,Trey Songz Featuring Drake,1
1,Take A Back Road,Rodney Atkins,0
1,Best Friend's Brother,Victorious Cast Featuring Victoria Justice,1
1,Keep Your Head Up,Andy Grammer,0
1,Cat Daddy,Rej3ctz,0
1,Just Fishin',Trace Adkins,0
1,Monster,Paramore,0
1,Remind Me,Brad Paisley Duet With Carrie Underwood,0
1,Pause,Pitbull,0
1,Heartless,Dia Frampton,0
1,Bang Bang Bang,Selena Gomez & The Scene,0
1,Made In America,Toby Keith,0
1,Not Over You,Gavin DeGraw,0
1,You,Romeo Santos,0
1,Teenage Daughters,Martina McBride,0
1,Lighters,Bad Meets Evil Featuring Bruno Mars,1
1,Angel,Javier Colon,0
1,Today Is Your Day,Shania Twain,0
1,Rain Over Me,Pitbull Featuring Marc Anthony,1
1,Jolene,Vicci Martinez,0
1,Stereo Hearts,Gym Class Heroes Featuring Adam Levine,1
1,Black Horse And The Cherry Tree,Casey Weston,0
1,See No More,Joe Jonas,0
1,Take Over Control,Afrojack Featuring Eva Simons,1
1,Love Done Gone,Billy Currington,0
1,Price Tag,Xenia,0
1,Moves Like Jagger,Maroon 5 Featuring Christina Aguilera,1
1,Fix You,Javier Colon,0
1,Losing My Religion,Dia Frampton,0
1,Dog Days Are Over,Vicci Martinez,0
1,Shake Senora,Pitbull Featuring T-Pain & Sean Paul,1
1,Love You Like A Love Song,Selena Gomez & The Scene,0
1,The Man Who Can't Be Moved,Xenia,0
1,Watch Me,Bella Thorne & Zendaya,0
1,So In Love,Jill Scott Featuring Anthony Hamilton,1
1,"Save Me, San Francisco",Train,0
1,Country Must Be Country Wide,Brantley Gilbert,0
1,Stitch By Stitch,Javier Colon,0
1,Inventing Shadows,Dia Frampton,0
1,Man In The Mirror,Adam Levine & Javier Colon,0
1,I Won't Back Down,Blake Shelton & Dia Frampton,0
1,Here For A Good Time,George Strait,0
1,Little Bad Girl,David Guetta Featuring Taio Cruz & Ludacris,1
1,Beautiful,Christina Aguilera & Beverly McClellan,0
1,Afraid To Sleep,Vicci Martinez,0
1,Moving To Mars,Coldplay,0
1,Major Minus,Coldplay,0
1,Pretty Girls,Iyaz Featuring Travie McCoy,1
1,High,Big Sean Featuring Wiz Khalifa,1
1,Novacane,Frank Ocean,0
1,Work Out,J. Cole,0
1,I Wouldn't Be A Man,Josh Turner,0
1,Smile,Avril Lavigne,0
1,Taboo,Don Omar,0
1,Walk,Foo Fighters,0
1,Skyscraper,Demi Lovato,0
1,Booty Wurk (One Cheek At A Time),T-Pain Featuring Joey Galaxy,1
1,God Gave Me You,Blake Shelton,0
1,You Make Me Feel...,Cobra Starship Featuring Sabi,1
1,What If,Colbie Caillat,0
1,Up All Night,Blink-182,0
1,Long Hot Summer,Keith Urban,0
1,Mr. Saxobeat,Alexandra Stan,0
1,The Adventures Of Rain Dance Maggie,Red Hot Chili Peppers,0
1,Otis,Jay Z Kanye West Featuring Otis Redding,1
1,Marvins Room,Drake,0
1,Outlaw,50 Cent,0
1,Marvin & Chardonnay,Big Sean Featuring Kanye West & Roscoe Dash,1
1,Quickie,Miguel,0
1,Oh My,"DJ Drama Featuring Fabolous, Roscoe Dash & Wiz Khalifa",1
1,Gucci Gucci,Kreayshawn,0
1,Easy,Rascal Flatts Featuring Natasha Bedingfield,1
1,Cheers (Drink To That),Rihanna,0
1,Don't Stop The Party,The Black Eyed Peas,0
1,Rumour Has It,Adele,0
1,Fish,Craig Campbell,0
1,Faster,Matt Nathanson,0
1,One More Drinkin' Song,Jerrod Niemann,0
1,Under And Over It,Five Finger Death Punch,0
1,Lights,Ellie Goulding,0
1,Ships In The Night,Mat Kearney,0
1,In The Dark,Dev,0
1,Till I'm Gone,Tinie Tempah Featuring Wiz Khalifa,1
1,Far Away,Tyga Featuring Chris Richardson,1
1,Headlines,Drake,0
1,It Girl,Jason Derulo,0
1,Who Gon Stop Me,Jay Z Kanye West,0
1,Titanium,David Guetta Featuring Sia,1
1,Baggage Claim,Miranda Lambert,0
1,What You Want,Evanescence,0
1,Ni**as in Paris,Jay Z Kanye West,0
1,We Don't Get Down Like Y'all,T.I. Featuring B.o.B.,1
1,Drunk On You,Luke Bryan,0
1,Nothing,The Script,0
1,Mrs. Right,Mindless Behavior Featuring Diggy,1
1,She Will,Lil Wayne Featuring Drake,1
1,We Owned The Night,Lady Antebellum,0
1,Frick Park Market,Mac Miller,0
1,Don't Hold Your Breath,Nicole Scherzinger,0
1,Sail,AWOLNATION,0
1,Brighter Than The Sun,Colbie Caillat,0
1,I Got You,Thompson Square,0
1,Hell On Heels,Pistol Annies,0
1,I'm Gonna Love You Through It,Martina McBride,0
1,Night Of Your Life,David Guetta Featuring Jennifer Hudson,1
1,Love Don't Run,Steve Holy,0
1,What The Water Gave Me,Florence + The Machine,0
1,Cost Of Livin',Ronnie Dunn,0
1,That Way,Wale Featuring Jeremih & Rick Ross,1
1,Martians Vs Goblins,"Game Featuring Lil Wayne & Tyler, The Creator",1
1,Mirror,Lil Wayne Featuring Bruno Mars,1
1,Love On Top,Beyonce,0
1,Blunt Blowin,Lil Wayne,0
1,Turn Me On,David Guetta Featuring Nicki Minaj,1
1,Without You,David Guetta Featuring Usher,1
1,Beautiful People,Chris Brown Featuring Benny Benassi,1
1,Dancin' Away With My Heart,Lady Antebellum,0
1,MegaMan,Lil Wayne,0
1,My Body,Young The Giant,0
1,Sexy And I Know It,LMFAO,0
1,It's Good,Lil Wayne Featuring Drake & Jadakiss,1
1,Good Feeling,Flo Rida,0
1,How To Hate,Lil Wayne Featuring T-Pain,1
1,Nightmares Of The Bottom,Lil Wayne,0
1,President Carter,Lil Wayne,0
1,So Special,Lil Wayne Featuring John Legend,1
1,Mr. Know It All,Kelly Clarkson,0
1,Wanted You More,Lady Antebellum,0
1,Police Dog Blues,Hugh Laurie,0
1,The Trouble With Girls,Scotty McCreery,0
1,Disaster,JoJo,0
1,All Your Life,The Band Perry,0
1,Wet The Bed,Chris Brown Feat. Ludacris,0
1,Paradise,Coldplay,0
1,I Got Nothin',Darius Rucker,0
1,Body And Soul,Tony Bennett & Amy Winehouse,0
1,Let It Rain,David Nail Featuring Sarah Buxton,1
1,Body 2 Body,Ace Hood Featuring Chris Brown,1
1,Got 2 Luv U,Sean Paul Featuring Alexis Jordan,1
1,You Don't Know Her Like I Do,Brantley Gilbert,0
1,We Found Love,Rihanna Featuring Calvin Harris,1
1,It's Not Unusual,Glee Cast,0
1,You Can't Stop The Beat,Glee Cast,0
1,Y.U. Mad,Birdman Featuring Nicki Minaj & Lil Wayne,1
1,Fix A Heart,Demi Lovato,0
1,Tattoos On This Town,Jason Aldean,0
1,We Got The Beat,Glee Cast,0
1,Drink In My Hand,Eric Church,0
1,Unbroken,Demi Lovato,0
1,Strange Clouds,B.o.B Featuring Lil Wayne,1
1,It Will Rain,Bruno Mars,0
1,When We Stand Together,Nickelback,0
1,5 O'Clock,T-Pain Featuring Wiz Khalifa & Lily Allen,1
1,Somewhere,Glee Cast,0
1,Dedication To My Ex (Miss That),Lloyd Featuring Andre 3000 & Lil Wayne,1
1,Fight For You,Jason Derulo,0
1,After Midnight,Blink-182,0
1,I Don't Want This Night To End,Luke Bryan,0
1,Keep Me In Mind,Zac Brown Band,0
1,Calling All The Monsters,China Anne McClain,0
1,Crawling Back To You,Daughtry,0
1,I Like It Like That,Hot Chelle Rae Featuring New Boyz,1
1,Fix You,Glee Cast,0
1,Hangover,Taio Cruz Featuring Flo Rida,1
1,I'm Flexin',T.I. Featuring Big K.R.I.T.,1
1,I Like How It Feels,Enrique Iglesias Featuring Pitbull & The WAV.s,1
1,Run The World (Girls),Glee Cast,0
1,Dance (A$$),Big Sean Featuring Nicki Minaj,1
1,Party,Beyonce Featuring Andre 3000,1
1,"Young, Wild & Free",Snoop Dogg & Wiz Khalifa Featuring Bruno Mars,1
1,Heartbeat,The Fray,0
1,Countdown,Beyonce,0
1,Still Got It,Tyga Featuring Drake,1
1,Good Good Night,Roscoe Dash,0
1,Criminal,Britney Spears,0
1,The One That Got Away,Katy Perry,0
1,Domino,Jessie J,0
1,Make Me Proud,Drake Featuring Nicki Minaj,1
1,Lost In Paradise,Evanescence,0
1,Mistletoe,Justin Bieber,0
1,A Thousand Years,Christina Perri,0
1,You The Boss,Rick Ross Featuring Nicki Minaj,1
1,You,Chris Young,0
1,Promise,Romeo Santos Featuring Usher,1
1,Focused,Wale Featuring Kid Cudi,1
1,Princess Of China,Coldplay Featuring Rihanna,1
1,Red Solo Cup,Toby Keith,0
1,Sweat,Bow Wow Featuring Lil Wayne,1
1,Christmas Song (Chestnuts Roasting On An Open Fire),Justin Bieber Featuring Usher,1
1,Stronger (What Doesn't Kill You),Kelly Clarkson,0
1,Shake It Out,Florence + The Machine,0
1,Lotus Flower Bomb,Wale Featuring Miguel,1
1,Lonely Boy,The Black Keys,0
1,Lessons In Love,Kaskade Featuring Neon Trees,1
1,Storm Warning,Hunter Hayes,0
1,Bait A Hook,Justin Moore,0
1,Party On Fifth Ave.,Mac Miller,0
1,Last Friday Night,Glee Cast,0
1,Ambition,Wale Featuring Meek Mill & Rick Ross,1
1,All I Want For Christmas Is You (SuperFestive!),Justin Bieber Duet With Mariah Carey,0
1,Blackout,Breathe Carolina,0
1,Over You,Miranda Lambert,0
1,Reality,Kenny Chesney,0
1,Drummer Boy,Justin Bieber Featuring Busta Rhymes,1
1,First Of The Year (Equinox),Skrillex,0
1,If This Was A Movie,Taylor Swift,0
1,Ours,Taylor Swift,0
1,Superman,Taylor Swift,0
1,Run,Matt Nathanson Featuring Sugarland,1
1,Smile Back,Mac Miller,0
1,Footloose,Blake Shelton,0
1,Uptown Girl,Glee Cast,0
1,Home,Dierks Bentley,0
1,You Da One,Rihanna,0
1,Come Home,Faith Hill,0
1,Take Care,Drake Featuring Rihanna,1
1,Rumour Has It / Someone Like You,Glee Cast,0
1,The Motto,Drake Featuring Lil Wayne,1
1,Levels,Avicii,0
1,Hate Sleeping Alone,Drake,0
1,You And  I / You And I,Glee Cast,0
1,I Can't Go For That / You Make My Dreams,Glee Cast,0
1,Hit Me With Your Best Shot / One Way Or Another,Glee Cast,0
1,We'll Be Fine,Drake Featuring Birdman,1
1,HYFR (Hell Ya F*****g Right),Drake Featuring Lil Wayne,1
1,Shot For Me,Drake,0
1,Talk That Talk,Rihanna Featuring Jay-Z,1
1,T.H.E (The Hardest Ever),will.i.am Featuring Mick Jagger & Jennifer Lopez,1
1,Where Have You Been,Rihanna,0
1,Strip,Chris Brown Featuring Kevin K-MAC McCall,1
1,Lullaby,Nickelback,0
1,Rack City,Tyga,0
1,Tonight Is The Night,Outasight,0
1,El Verdadero Amor Perdona,Mana Featuring Prince Royce,1
1,Perfect,Glee Cast,0
1,Girls Just Want To Have Fun,Glee Cast,0
1,Roman In Moscow,Nicki Minaj,0
1,I Kissed A Girl,Glee Cast,0
1,Tongue Tied,Grouplove,0
1,Can't Get Enough,J. Cole Featuring Trey Songz,1
1,I'm The Only One,Glee Cast,0
1,Constant Craving,Glee Cast,0
1,It's Beginning To Look A Lot Like Christmas,Michael Buble,0
1,Camouflage,Brad Paisley,0
1,We Are Young,Glee Cast,0
1,Bang Bang Pow Pow,T-Pain Featuring Lil Wayne,1
1,Survivor / I Will Survive,Glee Cast,0
1,We Are Young,fun. Featuring Janelle Monae,1
1,Man In The Mirror,Glee Cast,0
1,ABC,Glee Cast,0
1,Alone With You,Jake Owen,0
1,You Gonna Fly,Keith Urban,0
1,Red Solo Cup,Glee Cast,0
1,I'll Be Home For Christmas,Kelly Clarkson,0
1,Round Of Applause,Waka Flocka Flame Featuring Drake,1
1,Amen,Edens Edge,0
1,Better Than I Used To Be,Tim McGraw,0
1,Do They Know It's Christmas?,Glee Cast,0
1,A Woman Like You,Lee Brice,0
1,All I Want For Christmas Is You,Michael Buble,0
1,Ass Back Home,Gym Class Heroes Featuring Neon Hitch,1
