Title,Artist,Featuring,Hit,Unnamed: 0.1,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,speechiness,tempo,valence
I Get It In,50 Cent,0,1,47852,0.0832,0.688,200107,0.772,1.20E-05,1,0.304,-8.165,0.223,94.947,0.572
Here Comes Goodbye,Rascal Flatts,0,1,48088,0.324,0.458,245373,0.585,0,2,0.231,-5.574,0.0342,145.977,0.196
Magnificent,U2,0,1,48178,0.00012,0.529,324013,0.715,0.497,6,0.112,-6.065,0.0348,114.973,0.592
It Happens,Sugarland,0,1,48196,0.00631,0.641,181253,0.724,7.08E-05,8,0.0724,-3.843,0.0483,89.971,0.748
Love Sex Magic,Ciara Featuring Justin Timberlake,1,1,48285,0.0201,0.893,219568,0.665,0,1,0.299,-5.07,0.137,107.029,0.874
Forever,Rascal Flatts,0,1,48352,0.141,0.333,256853,0.698,0,3,0.113,-6.986,0.039,179.979,0.203
Knock You Down,Keri Hilson Featuring Kanye West & Ne-Yo,1,1,48464,0.00952,0.588,326187,0.877,0,8,0.171,-4.78,0.16,155.165,0.645
Sideways,Dierks Bentley,0,1,48589,0.141,0.624,184160,0.915,0,5,0.386,-2.627,0.0364,108.046,0.815
Sissy's Song,Alan Jackson,0,1,48691,0.912,0.721,182973,0.253,1.27E-05,5,0.105,-12.582,0.0277,92.089,0.43
Please Don't Leave Me,P!nk,0,1,48796,0.00883,0.589,231560,0.845,0,6,0.326,-4.497,0.0378,138.026,0.746
Lost You Anyway,Toby Keith,0,1,48996,0.0278,0.402,218493,0.675,0.00552,6,0.0811,-5.761,0.0329,150.11,0.321
Swag Surfin',F.L.Y. (Fast Life Yungstaz),0,1,49098,0.015,0.731,249920,0.927,0,11,0.103,-5.663,0.0408,143.987,0.669
Hush Hush,The Pussycat Dolls Featuring Nicole Scherzinger,1,1,49195,0.0985,0.613,252093,0.778,0,10,0.356,-3.933,0.0689,129.483,0.626
Insane,Eminem,0,1,49284,0.251,0.876,181360,0.878,0,9,0.321,-0.929,0.168,97.99,0.677
Ice Cream Paint Job,Dorrough,0,1,49391,0.000595,0.851,237320,0.598,0,0,0.343,-8.356,0.439,180.046,0.654
21 Guns,Green Day,0,1,49754,0.0518,0.268,321093,0.742,0,5,0.626,-4.939,0.0355,159.779,0.416
Down,Jay Sean Featuring Lil Wayne,1,1,49871,0.0108,0.657,212107,0.695,0,2,0.0822,-4.493,0.0321,65.997,0.683
Ice Cream Freeze (Let's Chill),Hannah Montana,0,1,49986,0.048,0.715,187400,0.978,0.000135,0,0.098,-3.555,0.0747,106.009,0.789
Sounds Like Life To Me,Darryl Worley,0,1,50098,0.0224,0.532,223040,0.596,0,2,0.134,-6.512,0.0282,85.944,0.418
Closer To Love,Mat Kearney,0,1,50199,0.508,0.641,217560,0.601,9.33E-06,0,0.121,-8.51,0.0337,104.984,0.553
I Just Call You Mine,Martina McBride,0,1,50296,0.0409,0.419,260387,0.637,0,6,0.13,-5.552,0.0328,148.134,0.212
Party In The U.S.A.,Miley Cyrus,0,1,50401,0.00112,0.652,202067,0.698,0.000115,10,0.0886,-4.667,0.042,96.021,0.47
Paparazzi,Lady Gaga,0,1,50673,0.113,0.762,208307,0.692,0,5,0.094,-3.973,0.0438,114.906,0.397
I Will Not Bow,Breaking Benjamin,0,1,50739,0.000165,0.533,216733,0.955,1.36E-05,8,0.38,-3.708,0.0653,107.984,0.55
Take A Bow,Glee Cast,0,1,50845,0.41,0.621,216667,0.528,0,6,0.115,-7.887,0.0573,81.978,0.552
Happy,Leona Lewis,0,1,50949,0.459,0.492,242093,0.641,0,0,0.0809,-5.296,0.0448,76.07,0.235
Check My Brain,Alice In Chains,0,1,50998,3.28E-06,0.441,237907,0.845,0.0533,10,0.723,-3.315,0.0462,113.989,0.304
Alone,Glee Cast Featuring Kristin Chenoweth,1,1,51150,0.211,0.738,151987,0.763,0,7,0.0697,-6.002,0.0615,108.075,0.483
Regret,LeToya Featuring Ludacris,1,1,51199,0.0151,0.692,245293,0.714,0,5,0.067,-5.602,0.354,179.975,0.501
No Air,Glee Cast,0,1,51364,0.139,0.472,262667,0.764,0,11,0.152,-7.249,0.0578,160.08,0.489
Notion,Kings Of Leon,0,1,51398,0.00597,0.433,180840,0.887,2.87E-05,4,0.119,-5.111,0.047,142.968,0.426
Bust A Move,Glee Cast,0,1,51492,0.1,0.923,264333,0.925,8.09E-05,9,0.123,-4.966,0.093,118.994,0.708
Superstar,Taylor Swift,0,1,51525,0.367,0.61,261453,0.531,0,2,0.351,-6.123,0.0239,85.979,0.228
Favorite Girl,Justin Bieber,0,1,51625,0.0472,0.581,256800,0.681,0,7,0.104,-4.469,0.0435,176.034,0.634
5 Star,Yo Gotti,0,1,51778,0.0607,0.715,247440,0.809,0,9,0.352,-5.598,0.205,76.493,0.636
Try Sleeping With A Broken Heart,Alicia Keys,0,1,51857,0.158,0.496,249013,0.82,0.246,5,0.13,-5.155,0.112,110.977,0.549
The Invitation,50 Cent,0,1,51896,0.0332,0.41,174467,0.941,0,6,0.0721,-2.583,0.524,85.679,0.465
Imagine,Glee Cast,0,1,51966,0.819,0.533,143427,0.237,3.77E-06,2,0.0905,-11.548,0.0272,76.976,0.229
That's How Country Boys Roll,Billy Currington,0,1,51999,0.054,0.677,224267,0.919,1.48E-06,2,0.113,-3.009,0.0344,120.961,0.902
Breakeven,The Script,0,1,52095,0.173,0.63,261427,0.698,0,10,0.0789,-4.51,0.0244,94.023,0.529
In My Head,Jason Derulo,0,1,52162,0.0266,0.762,199027,0.748,0,0,0.348,-4.15,0.033,110.009,0.851
Twang,George Strait,0,1,52199,0.279,0.561,175600,0.956,6.83E-06,9,0.0801,-3.331,0.0799,158.621,0.78
Steady Mobbin',Young Money Featuring Gucci Mane,1,1,52347,0.0219,0.488,310733,0.691,0,0,0.501,-8.09,0.279,156.141,0.697
Love This Pain,Lady Antebellum,0,1,52592,0.00876,0.639,183653,0.905,1.54E-06,11,0.364,-3.044,0.0409,127.972,0.792
'Til Summer Comes Around,Keith Urban,0,1,52691,0.593,0.57,331467,0.629,0.000136,9,0.77,-7.608,0.0331,127.907,0.308
All The Way Turnt Up,Roscoe Dash Featuring Soulja Boy Tell'em,1,1,52899,0.000889,0.512,293720,0.965,0,11,0.264,-2.862,0.0842,132.007,0.743
Lemonade,Gucci Mane,0,1,52992,0.643,0.741,246013,0.658,3.43E-06,7,0.307,-7.758,0.0853,142.057,0.746
O Let's Do It,Waka Flocka Flame,0,1,53094,0.0128,0.682,248533,0.513,0,1,0.212,-6.312,0.396,130.085,0.338
Follow Me Down,3OH!3 Featuring Neon Hitch,1,1,53188,0.00232,0.779,203800,0.671,0.000291,0,0.104,-8.524,0.0402,113.036,0.714
Gimmie That Girl,Joe Nichols,0,1,53297,0.205,0.5,185453,0.9,0.000251,2,0.694,-3.577,0.117,162.249,0.675
Ooh Baby,Mario,0,1,53494,0.00611,0.622,220400,0.593,2.17E-05,8,0.263,-6.779,0.0363,75.025,0.374
The House That Built Me,Miranda Lambert,0,1,53697,0.575,0.515,236627,0.3,8.46E-06,5,0.115,-8.005,0.0289,81.12,0.206
You And Your Heart,Jack Johnson,0,1,53819,0.363,0.78,192853,0.572,0.000457,2,0.0787,-5.999,0.0316,107.067,0.863
Airplanes,B.o.B Featuring Hayley Williams,1,1,53911,0.11,0.66,180480,0.867,0,6,0.0368,-4.285,0.116,93.033,0.377
Like A Prayer,Glee Cast Featuring Jonathan Groff,1,1,54026,0.197,0.544,315253,0.871,0,6,0.292,-5.686,0.062,111.004,0.311
Ride,Ciara Featuring Ludacris,1,1,54092,0.00131,0.694,274147,0.719,1.47E-05,7,0.0714,-4.538,0.0484,129.961,0.352
Cooler Than Me,Mike Posner,0,1,54184,0.179,0.768,213293,0.82,0,7,0.704,-4.63,0.0475,129.969,0.625
Total Eclipse Of The Heart,Glee Cast Featuring Jonathan Groff,1,1,54215,0.195,0.513,264493,0.662,0,8,0.101,-6.058,0.0293,134.128,0.261
All Or Nothing,Theory Of A Deadman,0,1,54298,0.0289,0.419,210560,0.785,0,10,0.0799,-4.483,0.0313,152.053,0.332
I Like It,Enrique Iglesias Featuring Pitbull,1,1,54388,0.0209,0.646,231787,0.94,0,10,0.0691,-2.856,0.0838,129.011,0.704
Good Vibrations,Glee Cast,0,1,54668,0.00223,0.753,253333,0.975,0.001,7,0.0229,-4.621,0.104,122.001,0.585
Dirty Picture,Taio Cruz Featuring Ke$ha,1,1,54695,0.021,0.719,219520,0.687,0,1,0.109,-5.923,0.0643,119.92,0.544
Bionic,Christina Aguilera,0,1,54765,0.0654,0.422,201267,0.933,0,2,0.382,-2.439,0.196,175.99,0.854
Farmer's Daughter,Rodney Atkins,0,1,54895,0.224,0.612,207040,0.791,0,6,0.112,-3.519,0.0291,133.977,0.786
King Of Anything,Sara Bareilles,0,1,54958,0.461,0.676,207493,0.762,0,1,0.0574,-4.172,0.0351,119.003,0.81
Jar Of Hearts,Christina Perri,0,1,55062,0.726,0.349,246587,0.348,0,3,0.12,-6.142,0.0316,74.541,0.0886
If I Die Young,The Band Perry,0,1,55191,0.348,0.606,222773,0.497,0,4,0.275,-6.611,0.0277,130.739,0.362
Opposite Of Adults,Chiddy Bang,0,1,55289,0.011,0.674,191600,0.899,0,9,0.327,-5.115,0.193,95.999,0.604
Aston Martin Music,Rick Ross Featuring Drake & Chrisette Michele,1,1,55397,0.0124,0.57,270627,0.58,0,1,0.0498,-5.547,0.21,171.812,0.404
E.T.,Katy Perry Featuring Kanye West,1,1,55741,0.0181,0.62,229573,0.869,0,1,0.369,-5.252,0.175,151.684,0.76
No Hands,Waka Flocka Flame Featuring Roscoe Dash & Wale,1,1,56044,0.00544,0.76,263773,0.595,0,1,0.241,-6.366,0.0391,131.497,0.361
Empire State Of Mind,Glee Cast,0,1,56220,0.0617,0.507,277347,0.884,0,6,0.158,-4.566,0.33,173.575,0.719
Loving You No More,Diddy - Dirty Money Featuring Drake,1,1,56290,0.0331,0.41,245000,0.688,0,8,0.205,-2.228,0.0372,189.607,0.465
Stronger,Glee Cast,0,1,56352,0.00863,0.618,221027,0.752,0.000175,0,0.127,-4.828,0.0302,115.957,0.679
Hope She Cheats On You (With A Basketball Player),Marsha Ambrosius,0,1,56387,0.0596,0.501,243653,0.666,0,6,0.123,-7.312,0.414,163.925,0.392
Papa Can You Hear Me?,Glee Cast,0,1,56464,0.952,0.345,211000,0.127,1.55E-05,10,0.0921,-14.331,0.04,72.73,0.174
Back To December,Taylor Swift,0,1,56505,0.117,0.529,293027,0.67,0,2,0.334,-4.663,0.0303,141.893,0.286
Sing!,Glee Cast,0,1,56586,0.00724,0.596,183293,0.74,0,0,0.357,-5.552,0.0486,88.938,0.527
The End,Kings Of Leon,0,1,56681,0.0014,0.332,264013,0.586,0.0108,3,0.063,-6.307,0.0362,79.787,0.228
Sparks Fly,Taylor Swift,0,1,56716,0.0396,0.605,260933,0.787,1.42E-06,5,0.163,-3.002,0.0308,114.987,0.374
I Won't Let Go,Rascal Flatts,0,1,56771,0.742,0.557,227760,0.406,0,4,0.113,-7.083,0.0278,131.96,0.222
Felt Good On My Lips,Tim McGraw,0,1,56825,0.024,0.56,277400,0.869,2.94E-06,3,0.136,-3.804,0.0387,136.001,0.519
Voices,Chris Young,0,1,56888,0.38,0.552,186107,0.788,0,0,0.15,-4.112,0.0525,76.528,0.641
Stop! In The Name Of Love / Free Your Mind,Glee Cast,0,1,56937,0.0282,0.648,209787,0.767,0,5,0.0357,-5.105,0.0359,119.987,0.646
Scott Mescudi Vs. The World,Kid Cudi Featuring Cee-Lo,1,1,56991,0.28,0.78,235293,0.72,0.591,11,0.132,-5.914,0.0278,108.685,0.583
Marry Me,Train,0,1,57094,0.834,0.461,205453,0.267,2.03E-05,0,0.107,-8.514,0.0278,87.918,0.481
Show Me How You Burlesque,Christina Aguilera,0,1,57169,0.0081,0.753,179373,0.708,0,7,0.188,-5.389,0.265,105.521,0.323
Maybe,Sick Puppies,0,1,57199,0.0171,0.437,206120,0.913,0,7,0.284,-4.315,0.0972,167.861,0.537
Boots,The Killers,0,1,57278,0.173,0.558,327747,0.657,6.04E-05,6,0.117,-5.015,0.0286,98.926,0.115
No BS,Chris Brown,0,1,57388,0.12,0.426,247933,0.612,0,1,0.119,-6.359,0.0567,172.171,0.106
Are You Gonna Kiss Me Or Not,Thompson Square,0,1,57491,0.039,0.485,184920,0.701,0,8,0.0977,-3.807,0.0288,151.948,0.613
Do The John Wall,Troop 41,0,1,57580,0.252,0.66,263880,0.925,0,7,0.87,-2.094,0.317,81.041,0.576
Hold It Against Me,Britney Spears,0,1,57800,0.0103,0.648,228827,0.722,0,0,0.24,-4.813,0.0427,132.973,0.389
Stay The Night,James Blunt,0,1,57993,0.0159,0.528,216333,0.886,0,11,0.0758,-6.249,0.0329,96.001,0.8
Need You Now,Glee Cast,0,1,58171,0.087,0.55,217413,0.677,0,4,0.0873,-5.238,0.0276,108.037,0.233
Born This Way,Lady Gaga,0,1,58200,0.0137,0.573,261083,0.865,0,11,0.361,-5.08,0.286,123.853,0.416
P.Y.T. (Pretty Young Thing),Glee Cast,0,1,58257,0.162,0.846,236427,0.77,0,9,0.205,-4.768,0.0692,127.362,0.896
Backseat,New Boyz Featuring The Cataracs & Dev,1,1,58336,0.0693,0.595,224093,0.923,0,7,0.505,-3.449,0.144,125.029,0.782
On The Floor,Jennifer Lopez Featuring Pitbull,1,1,58408,0.0848,0.758,230907,0.686,0.00127,11,0.142,-6.346,0.0792,130.007,0.444
Set Fire To The Rain,Adele,0,1,58487,0.00382,0.61,241693,0.683,1.79E-06,2,0.125,-3.879,0.0253,108.003,0.466
You Lie,The Band Perry,0,1,58579,0.387,0.521,214733,0.656,0,6,0.143,-5.015,0.0289,170.939,0.598
Crazy Girl,Eli Young Band,0,1,58658,0.000415,0.366,200707,0.651,0.00526,4,0.271,-3.842,0.031,151.343,0.257
Live A Little,Kenny Chesney,0,1,58690,0.0207,0.642,219107,0.886,0.0275,7,0.391,-6.151,0.04,123.985,0.287
Who Says,Selena Gomez & The Scene,0,1,58723,0.0843,0.682,195613,0.927,0,4,0.149,-2.915,0.0479,101.019,0.744
Far Away,Marsha Ambrosius,0,1,58791,0.221,0.433,436880,0.668,0,9,0.126,-6.544,0.211,70.478,0.351
If Heaven Wasn't So Far Away,Justin Moore,0,1,58884,0.0434,0.374,223280,0.657,0,11,0.219,-6.086,0.0325,74.234,0.376
Beggin' On Your Knees,Victorious Cast Featuring Victoria Justice,1,1,58982,0.00841,0.623,193547,0.869,0,5,0.0771,-3.376,0.0481,130.013,0.663
Judas,Lady Gaga,0,1,59109,0.000967,0.661,249067,0.937,1.59E-05,10,0.355,-3.83,0.0744,131.001,0.535
Run The World (Girls),Beyonce,0,1,59232,0.00496,0.733,236093,0.899,4.72E-05,0,0.372,-4.237,0.143,127.086,0.76
Somewhere Only We Know,Glee Cast,0,1,59341,0.433,0.493,184653,0.552,0,7,0.0969,-6.347,0.0254,85.973,0.306
Never Gonna Leave This Bed,Maroon 5,0,1,59399,0.11,0.609,196707,0.81,0,11,0.246,-4.207,0.0296,117.364,0.47
Light Up The World,Glee Cast,0,1,59732,0.000599,0.689,223653,0.796,0,10,0.12,-5.472,0.0406,118.029,0.857
Donald Trump,Mac Miller,0,1,59779,0.119,0.636,165908,0.901,0,1,0.391,-7.094,0.118,162.994,0.836
Best Thing I Never Had,Beyonce,0,1,59883,0.143,0.545,253747,0.649,1.57E-05,6,0.0894,-4.062,0.0324,99.099,0.297
Monster,Paramore,0,1,59935,2.87E-05,0.413,200147,0.969,0.000753,4,0.371,-2.599,0.119,164.999,0.374
Teenage Daughters,Martina McBride,0,1,59999,0.334,0.576,247773,0.751,0,0,0.139,-5.333,0.0469,91.051,0.479
See No More,Joe Jonas,0,1,60091,0.0175,0.515,232587,0.805,0,5,0.208,-4.918,0.0555,161.763,0.466
Shake Senora,Pitbull Featuring T-Pain & Sean Paul,1,1,60168,0.134,0.685,214827,0.944,0,5,0.362,-5.19,0.34,128.013,0.543
Inventing Shadows,Dia Frampton,0,1,60219,0.00948,0.604,213040,0.805,0.00069,11,0.116,-6.272,0.0414,123.977,0.269
Major Minus,Coldplay,0,1,60291,0.000236,0.445,210325,0.67,0.8,4,0.606,-5.232,0.0326,115.415,0.401
Walk,Foo Fighters,0,1,60399,3.62E-05,0.231,255960,0.866,0.000552,9,0.29,-5.131,0.0517,138.311,0.191
Mr. Saxobeat,Alexandra Stan,0,1,60491,0.0276,0.72,195105,0.925,0.000238,4,0.14,-4.165,0.0511,127.004,0.781
Gucci Gucci,Kreayshawn,0,1,60681,0.165,0.712,187840,0.924,1.77E-05,10,0.906,-2.802,0.0683,77.508,0.901
Under And Over It,Five Finger Death Punch,0,1,60776,1.41E-05,0.468,218133,0.996,0,11,0.26,-3.027,0.179,75.978,0.094
Who Gon Stop Me,Jay Z Kanye West,0,1,60843,0.0408,0.594,256707,0.73,0.000164,0,0.715,-4.638,0.159,133.88,0.378
Mrs. Right,Mindless Behavior Featuring Diggy,1,1,60896,0.057,0.439,248187,0.753,0,0,0.1,-4.799,0.0932,95.339,0.538
Hell On Heels,Pistol Annies,0,1,61054,0.177,0.655,194387,0.547,3.78E-05,6,0.118,-5.829,0.0406,132.226,0.383
Mirror,Lil Wayne Featuring Bruno Mars,1,1,61115,0.858,0.331,228093,0.622,0,5,0.104,-7.291,0.092,64.468,0.388
My Body,Young The Giant,0,1,61164,0.0011,0.488,244400,0.909,1.02E-05,10,0.456,-6.591,0.0929,129.774,0.643
Mr. Know It All,Kelly Clarkson,0,1,61217,0.0284,0.676,232520,0.807,0,5,0.0701,-5.131,0.029,95.956,0.443
I Got Nothin',Darius Rucker,0,1,61383,0.169,0.554,204360,0.621,0,9,0.086,-5.37,0.0325,147.798,0.257
You Can't Stop The Beat,Glee Cast,0,1,61466,0.131,0.471,223013,0.951,0,8,0.3,-3.011,0.176,169.986,0.646
It Will Rain,Bruno Mars,0,1,61527,0.337,0.576,257720,0.835,0,2,0.082,-6.826,0.0486,150.017,0.476
Keep Me In Mind,Zac Brown Band,0,1,61598,0.159,0.684,214107,0.715,0,6,0.181,-6.132,0.0336,96.018,0.564
Run The World (Girls),Glee Cast,0,1,61690,0.0919,0.634,239160,0.891,0,4,0.339,-4.574,0.0935,126.982,0.507
Criminal,Britney Spears,0,1,61791,0.0485,0.696,225080,0.734,0,7,0.183,-5.294,0.0298,107.987,0.711
You,Chris Young,0,1,61884,0.44,0.639,212133,0.678,1.45E-06,7,0.221,-5.02,0.0278,106.966,0.531
Shake It Out,Florence + The Machine,0,1,61985,0.0104,0.527,277720,0.804,0,10,0.105,-4.168,0.0358,107.486,0.221
Ambition,Wale Featuring Meek Mill & Rick Ross,1,1,62080,0.398,0.42,302547,0.744,8.54E-06,8,0.192,-5.033,0.396,161.792,0.324
Ours,Taylor Swift,0,1,62112,0.537,0.608,237920,0.569,0,0,0.097,-7.227,0.0284,159.845,0.238
Come Home,Faith Hill,0,1,62181,0.094,0.419,338053,0.8,0,2,0.291,-3.675,0.0398,148.133,0.265
Hit Me With Your Best Shot / One Way Or Another,Glee Cast,0,1,62285,0.0457,0.626,151947,0.936,0,2,0.0402,-3.014,0.0923,144.012,0.804
Lullaby,Nickelback,0,1,62388,0.000372,0.508,228107,0.832,0,11,0.0859,-4.395,0.032,136.004,0.404
Tongue Tied,Grouplove,0,1,62477,0.00847,0.56,218013,0.936,0,3,0.161,-5.835,0.0439,112.96,0.371
Survivor / I Will Survive,Glee Cast,0,1,62550,0.00773,0.563,208573,0.913,0,9,0.127,-4.384,0.225,128.083,0.311
Round Of Applause,Waka Flocka Flame Featuring Drake,1,1,62596,0.343,0.712,266000,0.758,0,9,0.141,-4.835,0.26,140.02,0.903
Play The Guitar,B.o.B Featuring Andre 3000,1,1,62897,0.00836,0.574,204064,0.906,0,7,0.134,-4.259,0.298,134.172,0.377
Tattoo,Van Halen,0,1,63066,0.00929,0.497,283040,0.886,9.77E-05,2,0.198,-3.314,0.0435,100.118,0.508
We Found Love,Glee Cast,0,1,63155,0.0143,0.733,214960,0.799,0.00137,6,0.163,-4.99,0.0646,127.988,0.67
Sorry For Party Rocking,LMFAO,0,1,63291,0.00213,0.6,203973,0.877,0,5,0.413,-4.351,0.165,133.998,0.55
Feel So Close,Calvin Harris,0,1,63489,0.000972,0.707,206413,0.924,0.00703,7,0.204,-2.842,0.031,127.937,0.919
How Will I Know,Whitney Houston,0,1,63548,0.201,0.832,275533,0.544,0.000139,6,0.632,-12.697,0.0442,119.49,0.928
So Good,B.o.B,0,1,63610,0.0403,0.66,213253,0.9,0,7,0.219,-5.02,0.14,85.51,0.591
Here's To Us,Glee Cast,0,1,63672,0.00176,0.418,180880,0.867,0,11,0.238,-3.844,0.0393,80.123,0.433
Roman Reloaded,Nicki Minaj Featuring Lil Wayne,1,1,63769,0.0307,0.798,245693,0.743,5.96E-05,10,0.164,-6.178,0.0903,128.096,0.425
Brokenhearted,Karmin,0,1,63883,0.00765,0.765,227147,0.765,3.82E-06,1,0.0527,-2.732,0.0585,120.001,0.886
TTYLXOX,Bella Thorne,0,1,63997,0.00291,0.819,154773,0.683,0.122,7,0.254,-6.144,0.156,112.007,0.671
Boyfriend,Justin Bieber,0,1,64101,0.0358,0.717,171333,0.55,0.00196,10,0.126,-6.019,0.0521,96.976,0.332
Naked,Dev & Enrique Iglesias,0,1,64198,0.0291,0.9,217566,0.527,0.000536,7,0.31,-5.445,0.0449,104.978,0.702
Va Va Voom,Nicki Minaj,0,1,64278,0.0625,0.648,183560,0.836,0.00995,8,0.202,-3.394,0.0316,126.889,0.705
Cashin' Out,Ca$h Out,0,1,64380,0.149,0.831,238760,0.665,0,1,0.0636,-3.627,0.0711,129.989,0.663
How Will I Know,Glee Cast,0,1,64564,0.923,0.496,167227,0.176,0,8,0.113,-8.87,0.159,168.134,0.431
Shake It Out,Glee Cast,0,1,64670,0.837,0.689,249293,0.382,0,5,0.108,-5.455,0.0272,107.244,0.335
The Prayer,Christina Aguilera & Chris Mann,0,1,64784,0.88,0.193,188560,0.401,0,8,0.164,-6.115,0.038,184.997,0.219
Home,Phillip Phillips,0,1,64909,0.0256,0.606,210173,0.826,1.56E-05,0,0.117,-6.04,0.0307,121.04,0.322
It's Time,Imagine Dragons,0,1,65192,0.0162,0.656,237987,0.884,0,2,0.145,-4.748,0.0372,105.009,0.86
Snap Backs & Tattoos,Driicky Graham,0,1,65296,0.124,0.856,209840,0.694,0,10,0.0955,-3.797,0.296,139.876,0.538
Wipe Your Eyes,Maroon 5,0,1,65479,0.0516,0.608,214853,0.909,0,4,0.111,-3.638,0.0349,137.04,0.617
I Wish You Would,DJ Khaled Featuring Kanye West & Rick Ross,1,1,65577,0.0497,0.705,237347,0.873,0,5,0.342,-1.311,0.0504,141.973,0.619
That's Why I Pray,Big & Rich,0,1,65698,0.0334,0.57,241893,0.727,0,8,0.364,-5.298,0.0256,100.019,0.491
Pound The Alarm,Nicki Minaj,0,1,65891,0.0403,0.728,205640,0.858,4.26E-06,9,0.0241,-3.686,0.0609,125.054,0.591
Enough Of No Love,Keyshia Cole Featuring Lil Wayne,1,1,65993,0.0177,0.64,229427,0.624,0,10,0.296,-5.831,0.152,86.802,0.464
Yuck!,2 Chainz Featuring Lil Wayne,1,1,66179,0.666,0.638,287573,0.885,9.89E-05,11,0.155,-4.353,0.259,149.929,0.436
Take A Walk,Passion Pit,0,1,66398,0.0338,0.566,264493,0.755,0,11,0.315,-5.526,0.0368,101.006,0.445
Bandz A Make Her Dance,Juicy J Featuring Lil Wayne & 2 Chainz,1,1,66570,0.00212,0.871,278827,0.743,0,2,0.141,-5.442,0.277,130.977,0.576
Try,P!nk,0,1,66655,0.00141,0.673,247907,0.629,0,2,0.0944,-7.072,0.0299,103.998,0.551
Begin Again,Taylor Swift,0,1,66706,0.199,0.53,237613,0.526,3.52E-06,7,0.232,-8.349,0.0263,79.025,0.323
Every Storm (Runs Out Of Rain),Gary Allan,0,1,66877,0.046,0.525,225640,0.693,9.55E-06,0,0.247,-6.972,0.0327,107.012,0.363
Goodbye In Her Eyes,Zac Brown Band,0,1,66996,0.163,0.4,324267,0.558,3.76E-06,3,0.0879,-7.393,0.038,81.271,0.376
I Almost Do,Taylor Swift,0,1,67164,0.0173,0.567,242573,0.481,4.13E-05,4,0.182,-7.357,0.027,145.865,0.233
The Only Way I Know,Jason Aldean With Luke Bryan & Eric Church,0,1,67392,0.227,0.511,193187,0.798,6.51E-06,7,0.184,-4.314,0.0498,183.303,0.607
Over You,Cassadee Pope,0,1,67524,0.0316,0.445,216507,0.444,6.09E-05,8,0.0974,-6.017,0.0276,151.974,0.216
My Life,50 Cent Featuring Eminem & Adam Levine,1,1,67626,0.045,0.646,239907,0.932,2.85E-06,1,0.276,-4.178,0.276,176.111,0.518
Daylight,Maroon 5,0,1,67776,0.00246,0.657,225307,0.679,0,2,0.211,-5.511,0.0269,120.007,0.331
Riff Off: Mickey / Like A Virgin / Hit Me With Your Best Shot...,"The Barden Bellas, The Treblemakers & The BU Harmonics",0,1,68192,0.554,0.571,224267,0.499,0,11,0.0908,-5.515,0.404,126.434,0.755
Demons,Imagine Dragons,0,1,68298,0.19,0.505,175200,0.71,0.00025,3,0.329,-3.015,0.0321,89.938,0.428
Mama's Broken Heart,Miranda Lambert,0,1,68488,0.278,0.768,177773,0.809,0,4,0.139,-4.204,0.0616,111.989,0.748
Let Me Love You (Until You Learn To Love Yourself),Glee Cast,0,1,68590,0.938,0.406,219040,0.177,7.80E-05,5,0.121,-11.218,0.035,112.853,0.447
One Way Or Another (Teenage Kicks),One Direction,0,1,68744,0.025,0.489,157293,0.867,0,4,0.586,-3.121,0.071,162.131,0.409
As Your Friend,Afrojack Featuring Chris Brown,1,1,68887,0.0467,0.654,240005,0.761,0,6,0.104,-4.404,0.0678,128.033,0.805
Levitate,Hadouken!,0,1,68998,0.00628,0.548,285267,0.832,0,4,0.261,-3.72,0.0655,133.031,0.192
So Many Girls,"DJ Drama Featuring Wale, Tyga & Roscoe Dash",1,1,69189,0.195,0.615,211240,0.859,0,6,0.0653,-3.159,0.0862,145.016,0.644
Anywhere With You,Jake Owen,0,1,69291,0.0418,0.475,209587,0.936,0,5,0.0873,-2.545,0.0413,151.988,0.598
High School,Nicki Minaj Featuring Lil Wayne,1,1,69482,0.135,0.531,218747,0.683,0.00265,1,0.22,-4.093,0.333,84.817,0.212
Accidental Racist,Brad Paisley Featuring LL Cool J,1,1,69576,0.507,0.608,351173,0.602,0,7,0.129,-6.346,0.0393,139.954,0.393
The Other Side,Jason Derulo,0,1,69674,0.0525,0.561,226987,0.836,0,9,0.136,-3.939,0.1,127.923,0.517
Young And Beautiful,Lana Del Rey,0,1,69781,0.262,0.324,236053,0.416,3.69E-05,11,0.11,-8.92,0.0368,113.986,0.151
Live It Up,Jennifer Lopez Featuring Pitbull,1,1,69972,0.0131,0.692,243787,0.728,0,6,0.329,-5.13,0.171,127.995,0.642
A Little Party Never Killed Nobody (All We Got),"Fergie, Q-Tip & GoonRock",0,1,70076,0.00876,0.763,240907,0.653,5.46E-06,5,0.0854,-5.05,0.149,130.025,0.477
HeadBand,B.o.B Featuring 2 Chainz,1,1,70164,0.132,0.919,220240,0.506,0,1,0.0771,-7.14,0.304,97.465,0.273
Grandpa (Tell Me 'Bout The Good Old Days),Danielle Bradbery,0,1,70288,0.0239,0.469,203400,0.638,0.000652,6,0.29,-5.928,0.0317,201.49,0.404
Danny's Song,The Swon Brothers,0,1,70465,0.128,0.519,205640,0.555,0,1,0.133,-5.917,0.0305,139.796,0.36
It Goes Like This,Thomas Rhett,0,1,70495,0.117,0.543,186080,0.837,0,11,0.0872,-6.448,0.0608,168.056,0.506
