Title,Artist,Featuring,duration_ms,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,speechiness,tempo,valence,Hit
Back On,Gucci Mane,0,181533,0.0087,0.828,0.639,4.1e-06,1,0.0656,-5.4110000000000005,0.163,156.055,0.42700000000000005,0
Lil Story (feat. ScHoolboy Q),Gucci Mane,1,170733,0.00839,0.943,0.777,0.0,1,0.278,-4.273,0.2,135.0,0.711,0
"Hood Rich Anthem - feat. 2 Chainz, Future, Waka Flocka Flame, Yo Gotti & Gucci Mane",DJ Scream,0,192533,0.13699999999999998,0.73,0.8290000000000001,0.0,2,0.37,-4.11,0.191,135.914,0.54,0
Work In Progress (Intro),Gucci Mane,0,145346,0.044000000000000004,0.8759999999999999,0.5920000000000001,0.0,1,0.08,-7.124,0.348,154.101,0.532,0
Slippery (feat. Gucci Mane),Migos,1,304041,0.307,0.92,0.674,0.0,1,0.10400000000000001,-5.662000000000001,0.264,141.967,0.741,0
Angels (feat. Saba),Chance the Rapper,1,205384,0.271,0.7809999999999999,0.705,0.0,5,0.363,-5.172000000000001,0.363,78.01,0.726,0
A Little More,Machine Gun Kelly,0,238253,0.0423,0.624,0.763,0.0037799999999999995,7,0.17,-6.271,0.0505,90.016,0.261,0
"The Gangsta, The Killa And The Dope Dealer",Westside Connection,0,251066,0.34,0.805,0.737,0.0,11,0.9009999999999999,-7.284,0.251,92.929,0.486,0
Childs Play (feat. Chance the Rapper),SZA,1,216234,0.775,0.759,0.342,0.0,1,0.11199999999999999,-9.044,0.0406,99.995,0.22,0
This DJ,Warren G,0,204985,0.0413,0.794,0.509,0.00842,6,0.225,-8.783999999999999,0.11,92.046,0.586,0
Till I Die,Machine Gun Kelly,0,213480,0.0242,0.8640000000000001,0.631,0.0,0,0.19,-7.061,0.10300000000000001,110.055,0.364,0
Black Dahlia,Angel Haze,0,329827,0.0148,0.5539999999999999,0.765,2.44e-05,11,0.336,-5.7,0.183,88.038,0.133,0
Changing Of The Guards,Pusha T,0,149200,0.00411,0.551,0.765,0.0,2,0.7340000000000001,-4.93,0.153,72.47,0.159,0
Renegade,JAY Z,0,337760,0.42700000000000005,0.62,0.7929999999999999,0.0,11,0.221,-3.5210000000000004,0.425,82.539,0.8009999999999999,0
Radioactive,Imagine Dragons,0,276040,0.0386,0.499,0.894,0.0,9,0.39899999999999997,-3.887,0.267,139.865,0.26,0
Xxplosive,Dr. Dre,0,215266,0.191,0.767,0.8809999999999999,8.29e-06,1,0.139,-4.359,0.109,169.049,0.9390000000000001,0
The Spiteful Chant,Kendrick Lamar,0,320957,0.0506,0.596,0.7829999999999999,0.0,0,0.18100000000000002,-4.356,0.0313,127.01799999999999,0.33399999999999996,0
Purple Swag,A$AP Rocky,0,118560,0.0457,0.611,0.5710000000000001,0.0,2,0.127,-8.833,0.16699999999999998,115.01,0.35,0
Lucifer,JAY Z,0,192040,0.0508,0.551,0.927,0.0,6,0.0739,-2.263,0.43,171.4,0.8390000000000001,0
Bar For Bar,Chris Webby,0,198550,0.157,0.5710000000000001,0.809,0.0,7,0.387,-7.364,0.431,118.484,0.406,0
Rhyme Or Reason,Eminem,0,301721,0.138,0.845,0.831,0.0,4,0.0534,-3.8080000000000003,0.252,116.935,0.643,0
Warning,The Notorious B.I.G.,0,220493,0.35600000000000004,0.594,0.785,2.18e-05,6,0.139,-7.598,0.461,171.755,0.426,0
"Bag Of Money (feat. Rick Ross, Meek Mill & T-Pain)",Wale,1,247293,0.0379,0.536,0.56,0.0,8,0.114,-5.667999999999999,0.26,139.91,0.27899999999999997,0
Above The Clouds - Feat. Inspectah Deck,Gang Starr,0,221626,0.312,0.462,0.9440000000000001,0.000149,8,0.36700000000000005,-2.938,0.315,172.33,0.65,0
Sin City,John Legend,0,268386,0.0464,0.563,0.616,0.0,3,0.0886,-8.333,0.158,82.927,0.289,0
B.O.B.,OutKast,0,304226,0.0555,0.746,0.978,4.02e-05,9,0.026000000000000002,-5.324,0.0978,153.89700000000002,0.652,0
I Am Somebody (feat. Nas),Bliss n Eso,1,310693,0.0113,0.706,0.889,0.0,10,0.708,-6.124,0.244,140.879,0.633,0
Illuminate (feat. Kendrick Lamar),Ab-Soul,1,306730,0.384,0.7190000000000001,0.855,0.0,3,0.0696,-5.977,0.39,132.83,0.504,0
Burn - feat. Big Sean,Meek Mill,0,216666,0.327,0.67,0.895,0.0,2,0.26899999999999996,-1.4380000000000002,0.349,111.389,0.622,0
Worst Comes To Worst - Edited,Dilated Peoples,0,215973,0.293,0.8009999999999999,0.74,0.0,8,0.369,-7.162000000000001,0.355,92.042,0.828,0
Why Try,JR Writer,0,202493,0.728,0.737,0.737,0.0,5,0.344,-7.872000000000001,0.38799999999999996,132.155,0.5920000000000001,0
Blood On The Leaves,Kanye West,0,359800,0.385,0.415,0.6809999999999999,0.0,2,0.10099999999999999,-4.104,0.18899999999999997,171.893,0.364,0
Sacrilegious,ScHoolboy Q,0,211436,0.32,0.773,0.508,0.102,9,0.106,-8.583,0.0558,133.966,0.496,0
Enter The Void (feat. Ab-Soul),Joey Bada$$,1,184506,0.00581,0.42,0.8809999999999999,0.0,1,0.147,-5.781000000000001,0.39399999999999996,144.545,0.546,0
Tammy's Song (Her Evils),Kendrick Lamar,0,161670,0.924,0.47700000000000004,0.835,0.000508,9,0.129,-5.942,0.43799999999999994,97.31700000000001,0.52,0
Wu-Gambinos,Raekwon,0,340466,0.10300000000000001,0.6940000000000001,0.649,0.00018700000000000002,9,0.10800000000000001,-5.672999999999999,0.349,98.881,0.508,0
Evolve or Be Extinct,Wiley,0,188560,0.0906,0.679,0.885,0.0,11,0.17,-3.95,0.385,140.425,0.732,0
G Season (feat. Meek Mill),T.I.,1,237013,0.0137,0.662,0.708,0.0,1,0.244,-4.91,0.132,110.602,0.446,0
Power Trip,J. Cole,0,240280,0.33799999999999997,0.63,0.608,0.000288,1,0.665,-7.273,0.225,99.948,0.406,0
Blood Diamonds,The Game,0,256959,0.121,0.58,0.579,0.0,2,0.209,-9.357000000000001,0.28800000000000003,149.764,0.498,0
Ill Mind of Hopsin 5,Hopsin,0,289004,0.514,0.737,0.7070000000000001,0.0,1,0.39299999999999996,-11.113,0.44799999999999995,98.12100000000001,0.561,0
F**kin' Problems,A$AP Rocky,0,237186,0.0173,0.8540000000000001,0.703,2.4e-06,1,0.109,-7.127000000000001,0.285,95.95700000000001,0.6809999999999999,0
Guap,Big Sean,0,271760,0.305,0.647,0.7340000000000001,0.0,1,0.425,-6.093999999999999,0.166,146.16299999999998,0.578,0
The Watcher 2,JAY Z,0,356000,0.22899999999999998,0.932,0.7240000000000001,2.32e-06,11,0.0718,-2.889,0.287,99.01,0.7609999999999999,0
Break Ya Neck,Busta Rhymes,0,231666,0.46299999999999997,0.826,0.79,0.00251,4,0.0614,-7.555,0.242,83.014,0.7390000000000001,0
Take From Me,Bad Meets Evil,0,205600,0.0267,0.688,0.768,0.0,1,0.321,-5.176,0.235,146.864,0.588,0
Ambition (feat. Meek Mill & Rick Ross),Wale,1,302546,0.39799999999999996,0.42,0.7440000000000001,8.54e-06,8,0.192,-5.033,0.396,161.792,0.324,0
Bust Shots,Wu-Block,0,201693,0.0058200000000000005,0.8440000000000001,0.742,0.0,9,0.0677,-5.803999999999999,0.22,96.995,0.818,0
Lil' Boy Fresh,Juelz Santana,0,233866,0.35100000000000003,0.531,0.915,0.0,11,0.401,-4.131,0.426,75.915,0.6829999999999999,0
Just What I Am,Kid Cudi,0,228786,0.00331,0.6509999999999999,0.9109999999999999,0.0,1,0.37200000000000005,-3.583,0.0998,140.007,0.539,0
Lose Yourself - Soundtrack Version,Eminem,0,326466,0.00704,0.698,0.732,0.000647,2,0.359,-4.522,0.266,171.43099999999998,0.0689,0
The Recipe - Bonus Track,Kendrick Lamar,0,352853,0.000589,0.759,0.782,0.0,11,0.35,-6.975,0.0741,131.04,0.507,0
Killa Cam,Cam’ron,0,251453,0.0104,0.67,0.7879999999999999,0.0,11,0.49200000000000005,-7.426,0.27399999999999997,80.032,0.522,0
My Life,50 Cent,0,239906,0.045,0.6459999999999999,0.932,2.85e-06,1,0.276,-4.178,0.276,176.111,0.518,0
Notorious Thugs,The Notorious B.I.G.,0,367960,0.162,0.755,0.738,1.98e-05,11,0.17300000000000001,-6.792000000000001,0.152,154.78799999999998,0.7440000000000001,0
Ms. Hill,Talib Kweli,0,224280,0.0505,0.479,0.6709999999999999,0.0,8,0.45799999999999996,-8.125,0.415,89.238,0.278,0
Hold On,Pharoahe Monch,0,229813,0.0027199999999999998,0.621,0.7340000000000001,0.000125,1,0.72,-7.468,0.235,148.52700000000002,0.614,0
Hollis To Hollywood,LL Cool J,0,238973,0.11699999999999999,0.8140000000000001,0.489,0.0,6,0.175,-10.722999999999999,0.308,95.10600000000001,0.62,0
So Hard To Breathe,B.o.B,0,261133,0.0185,0.5429999999999999,0.8190000000000001,0.0,11,0.207,-5.151,0.0732,84.541,0.381,0
The One,Kanye West,0,344760,0.0476,0.409,0.779,0.0,9,0.106,-5.26,0.248,140.171,0.271,0
Daddy,Juelz Santana,0,248506,0.0272,0.654,0.907,0.0,1,0.147,-3.741,0.349,170.00799999999998,0.499,0
"Bitch, Don’t Kill My Vibe",Kendrick Lamar,0,310720,0.0152,0.5870000000000001,0.698,0.0,1,0.442,-8.948,0.0943,133.954,0.0985,0
Waiting For The World To End,Rakim,0,245040,0.08199999999999999,0.8320000000000001,0.585,4.5799999999999995e-05,10,0.33299999999999996,-5.931,0.376,91.79700000000001,0.917,0
Represent - Explicit Album Version,Nas,0,252560,0.0297,0.759,0.693,1.24e-05,11,0.128,-9.036,0.305,92.771,0.698,0
So What'Cha Want,Beastie Boys,0,217066,0.0805,0.767,0.9329999999999999,5.8399999999999997e-05,5,0.0818,-8.47,0.198,85.49,0.7979999999999999,0
"Git Up, Git Out",OutKast,0,447026,0.0196,0.841,0.578,0.0,4,0.13699999999999998,-8.341000000000001,0.426,83.22200000000001,0.5589999999999999,0
Hippa To Da Hoppa,Ol' Dirty Bastard,0,181626,0.158,0.769,0.364,0.0131,7,0.40399999999999997,-14.337,0.415,96.26100000000001,0.24100000000000002,0
MVP,Big L,0,218866,0.0649,0.857,0.672,0.0,10,0.355,-5.934,0.16,86.777,0.6709999999999999,0
Mortal Thought,KRS-One,0,200000,0.038,0.914,0.615,0.000164,8,0.0852,-8.953,0.284,96.277,0.825,0
Life's A Bitch - Explicit Album Version,Nas,0,209306,0.00119,0.81,0.5,0.0,2,0.114,-11.823,0.265,90.036,0.336,0
Mine,Phoebe Ryan,0,226960,0.0621,0.657,0.705,0.0,5,0.105,-5.392,0.0304,98.977,0.42700000000000005,0
Secret,Chelsea Lankes,0,226686,0.0239,0.647,0.851,0.0229,0,0.12300000000000001,-5.237,0.0804,120.009,0.392,0
Little Games - St. Lucia Remix,The Colourist,0,273400,0.0030800000000000003,0.5710000000000001,0.7340000000000001,0.345,7,0.11199999999999999,-8.898,0.0948,110.505,0.586,0
Heartbreaker,Daniel Wilson,0,300663,0.126,0.373,0.9059999999999999,0.00123,8,0.14300000000000002,-6.75,0.0893,110.007,0.488,0
Last Forever,Fenech-Soler,0,294106,0.00212,0.392,0.8490000000000001,0.00013700000000000002,0,0.0848,-4.577,0.0359,171.09400000000002,0.317,0
Menswear,The 1975,0,206737,0.547,0.708,0.539,0.0174,1,0.0849,-10.28,0.0646,96.98700000000001,0.163,0
Doing It (feat. Rita Ora),Charli XCX,1,228520,0.0282,0.611,0.9470000000000001,0.0,4,0.303,-1.538,0.0558,105.94,0.564,0
Down and Out,The Griswolds,0,200306,0.0012699999999999999,0.562,0.698,0.0018899999999999998,9,0.146,-5.956,0.0439,119.971,0.375,0
Up We Go,Lights,0,171293,0.0139,0.501,0.7759999999999999,2.77e-06,9,0.187,-3.074,0.0444,170.02,0.57,0
Pay No Mind,Madeon,0,249440,0.00592,0.546,0.852,0.0,1,0.159,-2.445,0.102,112.18299999999999,0.5579999999999999,0
Ghost,Mystery Skulls,0,259093,0.0328,0.6679999999999999,0.603,0.0303,6,0.0984,-4.787,0.032,119.97200000000001,0.28600000000000003,0
Let Go,RAC,0,280120,0.0956,0.7490000000000001,0.8440000000000001,0.0106,10,0.348,-5.9,0.0331,110.001,0.7509999999999999,0
Recover,CHVRCHES,0,224240,0.00604,0.42100000000000004,0.631,0.0,7,0.322,-5.155,0.0537,170.045,0.18,0
push pull,Purity Ring,0,207809,0.0028699999999999997,0.386,0.708,2.26e-05,5,0.245,-8.173,0.0489,110.354,0.0858,0
Close Enough - feat. Noosa,Ghost Beach,0,228213,0.0741,0.488,0.8909999999999999,0.0,1,0.17600000000000002,-5.388999999999999,0.0874,75.48899999999999,0.605,0
Uma,Panama Wedding,0,216360,0.13699999999999998,0.7659999999999999,0.5760000000000001,0.0008789999999999999,1,0.113,-7.474,0.0322,129.998,0.812,0
Waves,Magic Man,0,223773,0.003,0.5379999999999999,0.9179999999999999,4.8700000000000005e-05,1,0.153,-5.4510000000000005,0.0389,122.727,0.41600000000000004,0
Hot Gates,Mumford & Sons,0,289333,0.34299999999999997,0.491,0.377,0.187,0,0.0644,-11.137,0.0288,135.888,0.0521,0
You - Ha Ha Ha,Charli XCX,0,186579,0.000742,0.5,0.902,0.13699999999999998,1,0.16399999999999998,-4.67,0.0718,91.059,0.619,0
Galaxy,Paperwhite,0,262702,0.00827,0.516,0.8859999999999999,0.0119,0,0.264,-6.852,0.0286,147.96,0.748,0
Calling Out,Penguin Prison,0,238426,0.0916,0.85,0.6809999999999999,0.0326,0,0.129,-5.696000000000001,0.0584,122.787,0.965,0
Future Starts Slow,The Kills,0,248200,0.0135,0.677,0.743,0.0022199999999999998,6,0.0581,-5.876,0.0611,127.971,0.469,0
"When They Fight, They Fight",Generationals,0,200213,0.26,0.753,0.9,0.000102,11,0.165,-1.8659999999999999,0.0322,119.72,0.966,0
Who Needs You,The Orwells,0,198880,1.53e-05,0.331,0.9129999999999999,0.0225,5,0.131,-2.929,0.0367,207.838,0.818,0
I Sat By The Ocean,Queens of the Stone Age,0,235586,0.0013599999999999999,0.516,0.7809999999999999,0.000735,8,0.11,-4.004,0.0364,116.79299999999999,0.897,0
The Wire,HAIM,0,245293,0.0127,0.547,0.635,5.01e-06,2,0.0585,-5.569,0.13699999999999998,113.678,0.525,0
Lost on Me,Peace,0,224253,0.00966,0.611,0.9309999999999999,0.000125,9,0.593,-5.043,0.0921,122.0,0.9,0
Do You,Spoon,0,212893,0.0664,0.6729999999999999,0.937,0.000513,4,0.19399999999999998,-2.161,0.0283,128.129,0.9329999999999999,0
Phantom Limb,The Shins,0,287533,0.000585,0.515,0.871,0.0,9,0.0877,-4.113,0.0367,119.869,0.498,0
Of The Night,Bastille,0,214205,0.0192,0.67,0.8290000000000001,0.000225,5,0.08900000000000001,-7.2,0.0427,125.01,0.349,0
Water Fountain,Tune-Yards,0,183453,0.00337,0.825,0.69,0.00277,1,0.36700000000000005,-6.234,0.065,110.488,0.589,0
Back in the Tall Grass,Future Islands,0,255146,0.6609999999999999,0.825,0.496,0.0948,0,0.111,-9.051,0.0545,122.95,0.152,0
I Follow Rivers,Lykke Li,0,228466,0.475,0.599,0.5329999999999999,0.0015300000000000001,9,0.235,-14.032,0.0472,122.262,0.607,0
Supernatural,AlunaGeorge,0,191398,0.00201,0.754,0.691,0.664,8,0.107,-7.875,0.0453,116.98700000000001,0.574,0
Lampshades on Fire,Modest Mouse,0,187733,0.153,0.531,0.903,2.83e-06,7,0.107,-3.905,0.0582,189.93599999999998,0.8029999999999999,0
History Eraser,Courtney Barnett,0,210699,0.000668,0.292,0.871,8.290000000000001e-05,2,0.179,-5.04,0.155,120.12200000000001,0.628,0
Get Away,CHVRCHES,0,280324,0.00047300000000000006,0.597,0.425,0.0915,2,0.34600000000000003,-8.683,0.0318,120.06700000000001,0.305,0
Class Historian,BRONCHO,0,212240,0.22899999999999998,0.578,0.976,0.805,6,0.37200000000000005,-4.043,0.051,158.157,0.965,0
It Gets Better,The Preatures,0,212969,0.000383,0.62,0.818,0.00542,9,0.0932,-5.315,0.0527,92.514,0.8959999999999999,0
Postcard,Jukebox The Ghost,0,210306,0.11599999999999999,0.691,0.7390000000000001,0.0,0,0.156,-5.452999999999999,0.0301,115.024,0.49200000000000005,0
Gronlandic Edit,of Montreal,0,204760,0.0833,0.971,0.4,0.000661,4,0.10800000000000001,-7.154,0.0487,119.95299999999999,0.652,0
Old Love / New Love,Twin Shadow,0,233066,0.253,0.612,0.695,1.28e-06,1,0.102,-6.016,0.14300000000000002,116.073,0.40399999999999997,0
Work This Body,WALK THE MOON,0,175906,0.0283,0.42100000000000004,0.831,0.0,4,0.46399999999999997,-5.127999999999999,0.107,134.02700000000002,0.488,0
Happy Idiot,TV On The Radio,0,183002,0.00223,0.625,0.945,0.000795,11,0.0777,-4.245,0.0652,139.994,0.846,0
Lay Your Love Down - Single Version,Wolf Gang,0,228613,0.000439,0.588,0.7879999999999999,1.7899999999999998e-05,9,0.127,-4.851,0.0333,119.165,0.39299999999999996,0
Eyes of the Muse,King Tuff,0,253000,0.000499,0.297,0.96,0.00645,2,0.11,-3.234,0.156,115.206,0.193,0
Rent I Pay,Spoon,0,189493,0.28300000000000003,0.7,0.809,1.22e-05,5,0.11,-6.047000000000001,0.0323,96.405,0.9620000000000001,0
Killed Ya,Daniel Wilson,0,155200,0.000361,0.602,0.873,0.855,1,0.268,-5.683,0.0407,149.957,0.867,0
Miracle,Ghost Beach,0,207293,0.0356,0.655,0.919,4.78e-06,8,0.0873,-4.8,0.0666,99.991,0.887,0
Paris,Magic Man,0,232746,0.0876,0.47200000000000003,0.8809999999999999,0.0,2,0.0698,-5.252000000000001,0.0524,178.858,0.502,0
Trojans,Atlas Genius,0,217386,0.0113,0.721,0.8220000000000001,7.01e-05,7,0.0898,-4.843,0.0391,140.002,0.536,0
Heartbreak,Clubfeet,0,231254,0.0845,0.7240000000000001,0.657,0.653,0,0.257,-6.292999999999999,0.0294,124.01799999999999,0.83,0
Don't You Evah,Spoon,0,216613,0.0434,0.7809999999999999,0.645,1.75e-06,6,0.127,-6.202000000000001,0.0297,120.98299999999999,0.961,0
Always,Panama,0,219051,0.00028900000000000003,0.606,0.758,0.11,5,0.14300000000000002,-5.721,0.027000000000000003,116.04299999999999,0.435,0
The Heat,Jungle,0,194879,0.6629999999999999,0.674,0.841,0.509,5,0.217,-7.056,0.0575,110.012,0.588,0
Party Talk,Craft Spells,0,220639,0.0259,0.648,0.6729999999999999,0.924,2,0.38799999999999996,-9.872,0.0452,120.008,0.7879999999999999,0
Polish Girl,Neon Indian,0,264000,0.0050100000000000006,0.633,0.884,1.93e-05,9,0.134,-4.158,0.0369,111.98,0.44799999999999995,0
Teen Lovers,The Virgins,0,133066,0.02,0.7140000000000001,0.9279999999999999,5.49e-06,1,0.321,-2.8080000000000003,0.071,122.059,0.763,0
Jealous (I Ain't With It),Chromeo,0,228026,0.00823,0.7390000000000001,0.82,0.0,5,0.2,-6.099,0.0889,127.984,0.775,0
My Body,Young the Giant,0,244400,0.0011,0.488,0.909,1.0199999999999999e-05,10,0.456,-6.591,0.0929,129.774,0.643,0
Breakers,Local Natives,0,249293,0.325,0.499,0.6970000000000001,0.0895,4,0.271,-5.871,0.0474,127.964,0.41,0
Last Words,Hospitality,0,388467,0.0232,0.6409999999999999,0.518,0.7340000000000001,6,0.11699999999999999,-8.565,0.0255,127.649,0.23399999999999999,0
Dance With Me,Ra Ra Riot,0,144186,0.00285,0.637,0.84,0.0,4,0.35700000000000004,-4.556,0.045,129.974,0.6679999999999999,0
Never Gonna Change,Broods,0,250754,0.0681,0.42100000000000004,0.89,0.000293,9,0.231,-7.882999999999999,0.298,129.876,0.237,0
The Hardest Button To Button,The White Stripes,0,215293,0.00777,0.6940000000000001,0.527,0.32299999999999995,7,0.0924,-8.371,0.0721,128.458,0.5710000000000001,0
Cough Syrup,Young the Giant,0,249520,0.0343,0.534,0.721,6.24e-06,11,0.115,-7.307,0.0417,128.97799999999998,0.225,0
A Dream of You and Me,Future Islands,0,239306,0.43200000000000005,0.691,0.937,0.0546,10,0.102,-4.123,0.0391,136.995,0.8240000000000001,0
Back Seat,Atlas Genius,0,185400,0.0317,0.7829999999999999,0.67,0.0049299999999999995,10,0.10800000000000001,-6.25,0.0377,130.002,0.9440000000000001,0
Everything Is Wrong,Interpol,0,212853,4.6299999999999994e-05,0.47100000000000003,0.847,0.903,6,0.645,-4.758,0.0371,125.98,0.446,0
Death By Diamonds And Pearls,Band Of Skulls,0,192933,0.00663,0.486,0.684,3.07e-05,7,0.0961,-4.522,0.0815,134.866,0.405,0
The End Has No End,The Strokes,0,182293,0.000665,0.526,0.635,0.8440000000000001,1,0.363,-3.745,0.0357,136.012,0.5770000000000001,0
Hail Bop,Django Django,0,243693,0.0129,0.615,0.7509999999999999,0.5920000000000001,10,0.24,-7.38,0.0321,123.741,0.531,0
Keep You,Wild Belle,0,210528,0.0315,0.634,0.897,0.007390000000000001,7,0.0698,-5.754,0.0529,133.969,0.922,0
Bone Digger,Bear Hands,0,211120,0.14800000000000002,0.904,0.75,0.00187,0,0.067,-7.207000000000001,0.0527,125.007,0.823,0
The Ballad of Mr. Steak,Kishi Bashi,0,199440,0.0199,0.605,0.74,1.02e-06,0,0.129,-5.76,0.0703,130.075,0.47,0
Trainwreck 1979,Death From Above 1979,0,226693,2.1e-05,0.522,0.934,0.00394,5,0.253,-5.03,0.0617,135.05200000000002,0.304,0
11th Dimension,Julian Casablancas,0,243706,0.0010199999999999999,0.603,0.9109999999999999,0.00985,6,0.0911,-3.883,0.0431,125.48700000000001,0.373,0
Giving Up The Gun,Vampire Weekend,0,286160,0.0013599999999999999,0.642,0.875,0.000192,9,0.0596,-5.215,0.0532,134.02200000000002,0.735,0
Floating Vibes,Surfer Blood,0,234496,0.0368,0.5670000000000001,0.735,0.000824,4,0.149,-7.296,0.0294,126.85700000000001,0.509,0
Lonely Press Play,Damon Albarn,0,222760,0.293,0.759,0.315,3.8799999999999994e-05,7,0.0984,-13.955,0.0961,129.95600000000002,0.547,0
Evil,Interpol,0,216293,0.00157,0.49700000000000005,0.757,0.483,5,0.0744,-3.511,0.0392,129.034,0.57,0
Messed Up Kids,Jake Bugg,0,179893,0.00115,0.5479999999999999,0.9079999999999999,0.0,6,0.0964,-4.042,0.0289,130.248,0.39799999999999996,0
Had To Hear,Real Estate,0,290826,0.159,0.5670000000000001,0.762,0.826,7,0.14400000000000002,-7.471,0.0312,125.713,0.45799999999999996,0
Chinatown,Wild Nothing,0,203493,0.00117,0.5820000000000001,0.513,0.114,5,0.0945,-11.955,0.0315,126.073,0.391,0
Bumper,Cults,0,159533,0.0192,0.648,0.91,0.0017399999999999998,1,0.183,-3.6510000000000002,0.0329,126.007,0.846,0
Get Away,Yuck,0,215573,0.00233,0.467,0.6920000000000001,0.491,9,0.17600000000000002,-2.3,0.0379,133.033,0.535,0
O.N.E.,Yeasayer,0,321013,0.0010199999999999999,0.603,0.9359999999999999,0.293,7,0.359,-6.571000000000001,0.0447,121.969,0.41,0
Everlasting Arms,Vampire Weekend,0,183320,0.47200000000000003,0.664,0.7020000000000001,0.00352,11,0.107,-8.072000000000001,0.188,119.852,0.526,0
I Feel Better,Hot Chip,0,280286,0.0134,0.598,0.672,0.0,0,0.106,-5.291,0.0438,125.086,0.33799999999999997,0
We Used To Wait,Arcade Fire,0,301400,0.0771,0.573,0.645,0.0148,8,0.105,-7.247999999999999,0.0277,120.765,0.478,0
Post Break-Up Sex,The Vaccines,0,176346,6.54e-05,0.40399999999999997,0.8859999999999999,0.00945,5,0.217,-4.122,0.0463,136.875,0.578,0
Dashboard,Modest Mouse,0,247280,0.0101,0.647,0.903,4.22e-05,11,0.253,-5.012,0.0374,135.921,0.96,0
Helena Beat,Foster The People,0,276026,0.00842,0.706,0.841,0.0054600000000000004,5,0.131,-5.88,0.0501,126.993,0.823,0
Come Back Home,Two Door Cinema Club,0,204080,0.0010199999999999999,0.603,0.883,0.0207,5,0.575,-5.196000000000001,0.0539,124.915,0.45399999999999996,0
Little House Of Savages,The Walkmen,0,192426,0.00027,0.35600000000000004,0.9229999999999999,0.0145,11,0.0907,-4.039,0.0461,122.361,0.46399999999999997,0
Gotta Get Away,The Black Keys,0,180173,0.0175,0.475,0.836,0.0,4,0.10400000000000001,-5.446000000000001,0.0529,123.14399999999999,0.723,0
San Luis,Gregory Alan Isakov,0,272346,0.86,0.5670000000000001,0.434,0.257,7,0.115,-12.755,0.0349,82.459,0.254,0
Old Pine,Ben Howard,0,328506,0.45,0.401,0.364,0.0503,5,0.162,-10.835999999999999,0.033,129.56799999999998,0.22399999999999998,0
The Trouble with Wanting,Joy Williams,0,235586,0.912,0.396,0.198,0.0,2,0.0972,-9.096,0.031,138.624,0.19,0
Bloom - Bonus Track,The Paper Kites,0,210080,0.882,0.5920000000000001,0.41600000000000004,0.000586,1,0.11199999999999999,-9.794,0.0246,96.00200000000001,0.41700000000000004,0
